Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Norway,0.6692725699574942,0.4309351397290781,0.33962005120155925,0.303713069584486,0.3236785394062832,0.4261346608272139,0.26841116783923763,0.1030614306843421,0.34322307223855325,0.48852585165428214,0.35469080581672274,0.36386632732346147,0.2303943469882097,0.3331842777161966,0.5034894636133148,0.5223898251117903,0.49449135411835676,0.6062371360478988,0.5863249409267547,0.5644441559795857,0.5700348845135285,0.41162765606409657,0.6078168601497859,0.5224912445957365,0.5364537237044964,0.4810112193051408,0.4090790192334754,0.27354521502111817,0.6363307131610499,0.4865759491591058,0.5914960970079567,0.37956756648657325,0.5349080328835737,0.6976835258420373,0.3478552877385085,0.2609019289669581,0.11822891811844338,0.43717769687682206,0.6139833128570232,0.24318873538759828,0.15792902646037874,0.3374661661244849,0.6965494417747109,0.16593369555688198,0.3784146428600902,0.22577314329970102,0.5256912904496881,0.4818529540426013,0.43013064525746986,0.2853953291563958,0.7148913817995051,0.36716948480877515,0.732699000399069,0.6452701930320409,0.5673264702785114,0.3936019940871536,0.20092262695402116,0.7204764436552071,0.5548726615694858,0.5427357388121553,0.423157399807191,0.34752627078583725,0.2816967364127302,0.4071617618818577
Austria,0.654600393742651,0.42776963447133215,0.3470879520895073,0.3230868434129735,0.29078803223436667,0.4952490593285531,0.22878301091077477,0.1279825924506552,0.398196336485638,0.5408315141772065,0.34303884377914756,0.38040167261357755,0.23421105155381083,0.33350585992835075,0.3680079273394745,0.5024023646713043,0.5186229219472589,0.5176418656972709,0.6050294120016365,0.503331941732904,0.5286156340283731,0.4563538116212369,0.5769233682921995,0.38540241291790694,0.449257789578273,0.43694308245608626,0.40049921216159706,0.3475568500771031,0.6780143056937695,0.5087475569018077,0.5946432883740832,0.36797141176433934,0.5002878126491354,0.6642124390712307,0.31662844874243573,0.22713456475353178,0.09910037143279966,0.4515247959468181,0.6416334344702845,0.24140001874766617,0.14762654211271078,0.3400657270128134,0.7001923739505556,0.1414488653453963,0.36944469672131486,0.24531616164601822,0.5438058060132983,0.5076403681686771,0.38992867073622856,0.315428010770518,0.7402081017583256,0.3514465838716807,0.7078843926838069,0.6120349242129374,0.5568013496010663,0.4141953958630744,0.1988010046977195,0.7786965810044914,0.5670419104997566,0.49124418279197835,0.4405730608414473,0.3701634988414612,0.27350167323347674,0.367996600725626
Israel,0.7676493484767296,0.571563691413298,0.48572620778765463,0.3545942658166731,0.3913081013964342,0.2821921889804333,0.22862414190769842,0.26055723578021395,0.6244460094429447,0.5426942739560234,0.4647660839081315,0.4923397868152286,0.24165254583890344,0.37433967298886445,0.459925991228378,0.4341911461453415,0.41244639176667136,0.6428419480696096,0.6212047606170362,0.5020150206697174,0.6589652831467313,0.4581481068671553,0.5888496305241339,0.40554935658518637,0.4931668486662423,0.48475881098683504,0.5256614963403846,0.33951465028175876,0.6295487614581726,0.5360290728021886,0.6323939119227566,0.412335843303373,0.5538964191331338,0.7276148802082001,0.39922516768819244,0.2706464707823558,0.10803769759347914,0.46230146353672874,0.6340308238711416,0.31592920171378613,0.13335606036570724,0.3006764573765256,0.7058884964962541,0.1766327391942651,0.4202857794364937,0.30173663252106675,0.5974041197079148,0.5545964974790859,0.5077573221187033,0.42490950723163823,0.7762183661668054,0.36513206714149715,0.7928204430596923,0.689701812721468,0.5745532674724162,0.4648427189630225,0.22178676925333518,0.8321469437212939,0.6047417024261763,0.5351404132957958,0.5172345985543024,0.38028693310485606,0.29844651398300587,0.3897517414403479
United Arab Emirates,,,,,,,,,,,1.0,1.0,1.0,0.5036060269592441,0.5359922147998731,0.6939030518160767,0.9480705080579679,0.48769868516356835,0.9008758542636418,0.981038016907666,0.6427851329555659,0.23647780071822871,0.3384401422690304,0.4759940291064545,0.27533110833581614,0.0,0.4443260015789181,0.22428034533073438,0.8016655339206445,0.6372042546628585,0.5718972887422896,0.3777704033372265,0.5112543132700618,0.7209072194867462,0.40100856572849464,0.2701537425292453,0.1359376228516304,0.39580556431667285,0.6275666691531245,0.3473107461836956,0.14875407206728108,0.36316442200762566,0.842070447090554,0.25972587470608616,0.43177868139923536,0.40420231325834705,0.5313779479251084,0.5537931916434563,0.34946394645633583,0.30937015474892465,0.7931396801375655,0.381956356753611,0.8091315579888066,0.7117428687337829,0.666727452824043,0.49074730181394577,0.1618671601502153,0.7453866208566332,0.5577181030276293,0.4669784619076535,0.43421551707655287,0.39387339298623747,0.32207284442693396,0.4340822165248349
Nigeria,0.5479307935170177,0.45562495549591986,0.44096621892592736,0.3026848157140278,0.3163800231370101,0.1269050602898505,0.0,0.06354423711436333,0.9544143189067267,0.7214358370000581,0.5333138449352935,0.3268028392785351,0.23957388519466383,0.44982695821847435,0.24404183000534846,0.5739467047041082,0.543407355797967,0.3970503756897639,0.6316881360070701,0.5566904185294453,0.2200201715374174,0.23436046440801822,0.14755662520730328,0.3587458715323999,0.5467190040778384,0.3802238043505891,0.4403897504714036,0.43172022573286445,0.649223275020383,0.5770188780517798,0.5674765511096489,0.38784210573732597,0.46203058074476105,0.6110120118820392,0.2591006231648214,0.2509116663264561,0.10392255650241305,0.435655720577111,0.589637652118224,0.2666423558718438,0.2108126469210634,0.6770170946732055,0.8151480602836942,0.25438946762090564,0.47071628041856195,0.3128113016786511,0.6030367332301882,0.6486360762087435,0.6738312051486096,0.4975369793473046,0.7732879936918678,0.37854646752426585,0.843464081639839,0.7548665285365795,0.5824419353185522,0.33346263198121584,0.18255490344717565,0.7589486778660122,0.575783874603336,0.49072678995875807,0.3750957281120483,0.3591731749678131,0.31277056265587416,0.4350847769805305
Singapore,0.7064678544650482,0.5217133016615259,0.4718665201508833,0.16271052604684025,0.3701086228615054,0.664176526172987,0.3446962686659696,0.2299756232034139,0.632767560218418,0.6096941104330209,0.4952675678973734,0.5143743596002852,0.29519861373632944,0.3685585822931985,0.47893678424058933,0.5482199367099573,0.5651516181674417,0.6910935943788519,0.684807093566497,0.6841577477122234,0.7891194436836935,0.584565893413735,0.74936600110415,0.5850814327428503,0.36015923250401866,0.41267556441952497,0.6048431444766241,0.5136205881137609,0.7697817777910101,0.559049104435523,0.6232505816567444,0.4035701357926911,0.6635477281606151,0.7738868468230491,0.41124178492164803,0.29024244183360437,0.13670434679300655,0.35258272335374924,0.6736452334528084,0.32223458863193877,0.11483173929868472,0.3994253754604495,0.7632993325928576,0.2660365110666507,0.49353243281199205,0.3841103817716775,0.6541585461272097,0.5185293709643768,0.48065040461859004,0.6889743537479529,0.7858922128464502,0.3800921613338298,0.8071563061696474,0.6938091638979649,0.5886014766302748,0.44944452619292186,0.22322670787269147,0.8127346233293825,0.5584256059158853,0.5168214368039918,0.523559941782402,0.35688387202554506,0.29839769336862393,0.43971214513794743
Bangladesh,0.6649793023928485,0.48148296320841927,0.24995781042925613,0.407006080034411,0.2566499389501041,0.380723503323738,0.16919601573334214,0.18449628025427076,0.2413074367001143,0.5256533142667361,0.12206374725179477,0.0,0.21750566495310925,0.4245482839348094,0.27308442340901107,0.519758580714003,0.4554389773555618,0.6758208375131672,0.5944804659016024,0.4836495862740358,0.7039825120680943,0.4594533640917399,0.6049756357606901,0.493957550730413,0.4733304725784103,0.4843344661312211,0.4527765870759859,0.3292236734866911,0.6626436361912142,0.5204759138099142,0.5950274508948323,0.39419633248576286,0.5627786367641573,0.6829845178144269,0.36812453149080987,0.25483812150532287,0.11338573370122747,0.480841484274444,0.6564941154564901,0.2704756718264,0.19927061248898312,0.39722921149074203,0.7668432756666727,0.18662774869625579,0.4731121927593899,0.32762773694600067,0.6128696698268288,0.6287076723643692,0.6007549067473654,0.42601003135678006,0.7893586123527682,0.3957868337248108,0.8305813892837537,0.7484716925499469,0.6565592936502672,0.5222168723461836,0.24664089976236966,0.9487607835275883,0.6851610339362597,0.5910204251708592,0.47517737454132764,0.389370830380126,0.3361448923974032,0.43737096985155244
Egypt,0.6470810007164185,0.45126990385274357,0.4819707287137371,0.4166484310588729,0.31690952336827155,0.47304211774494775,0.20190757426120712,0.059506814393065946,0.36727330690538723,0.5254378411393937,0.3209793582698358,0.3209864051581728,0.21943962819754217,0.29510245176324,0.6051048230228061,0.641859755592264,0.6216068466161377,0.7095853382571565,0.5896542740339663,0.6819563316078013,0.706706581426659,0.6552093837860671,0.6424635928720673,0.6068625797624776,0.543250216711242,0.49879354972903545,0.45408287024683636,0.3926891489523268,0.6931406399696762,0.5208872278477823,0.5742350467820896,0.38660230561937237,0.5357384277866576,0.6840321876832283,0.35807383671492937,0.2604314376985268,0.11949499301318636,0.4877778378805567,0.6791276697828743,0.28535657323455543,0.17809224918624897,0.36211174527440027,0.7382024375159786,0.16724269279626078,0.42235037491069366,0.3317869746633289,0.6134844652158054,0.6590374885313637,0.5916802129173455,0.41353318086529317,0.7240479742442829,0.36346951017727946,0.755601131860988,0.6675871144435958,0.6151172251988359,0.46239659451258985,0.21995083667722998,0.8788278063573924,0.6402452050302337,0.5920640036989987,0.41254665867391566,0.38381142899562953,0.31690869483128314,0.41145207500187025
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,0.4865706286744585,0.4492947516380201,0.4486871774606105,0.38588819268046726,0.7288957197284214,0.5156863292338321,0.6168401062933908,0.4192796023040527,0.6129709107293687,0.7454171700844083,0.46088618394329256,0.3126803229193523,0.13570412359866427,0.4910671132433812,0.6581864670291154,0.29112413590984193,0.21459237048306973,0.45777423294986225,0.8068466852098231,0.22543088969976394,0.4979816610337405,0.3350313908958195,0.614361117756414,0.6193626257816466,0.6093715667797512,0.4510327940241329,0.7886469719484693,0.3881356207642434,0.8215696933399648,0.7577603495781344,0.6648171148445211,0.5130612658240133,0.2505179517654621,0.9538816491480832,0.6750849992756303,0.5850683005301173,0.3998950000314206,0.4049818787717282,0.32936546718712734,0.47812199626425383
South Africa,0.6208159613797086,0.4953673586175341,0.4154919213565813,0.3546363645575403,0.3389300425450524,0.45040478424899066,0.27988521545469963,0.12439001583751046,0.3497807807252605,0.5219048630997936,0.3256011592881944,0.2945818428421935,0.23081082814024378,0.3684573484411145,0.42048872428303186,0.4650814584710041,0.3828018219628335,0.5876739740740289,0.5752643476501745,0.6088064148410235,0.6594611899351247,0.39604489160928324,0.4280157058256682,0.5007157350075502,0.3433510522942899,0.3791327830623698,0.41659347913868805,0.36640288516855446,0.6561794670911335,0.4659045780549707,0.5553473489272278,0.33484489889788355,0.5108416700835721,0.6742781749950968,0.32569672077235834,0.2521613776148138,0.10186817890952458,0.399426410727219,0.6193493451828258,0.25536554528786143,0.1666208749591775,0.39399838260333625,0.7336754536251654,0.17505590747968658,0.44215410683593015,0.3017893562771252,0.5771505983278256,0.5537721561231568,0.439956438472559,0.35159752909195385,0.7435583730811741,0.3647488272385184,0.7614771515753231,0.6289575916933168,0.5571498754504727,0.38278804004619366,0.1864554428336942,0.74607659396341,0.5382195427893586,0.4927698746203992,0.4394666796030968,0.33462529931373597,0.28870430014900395,0.38496145950072685
Malaysia,0.695702785624546,0.5000235592579964,0.41475394176151054,0.3097841860210215,0.3673869819191064,0.5761844744349321,0.23914258387273957,0.16747101841824497,0.35513860552913934,0.5293562767363126,0.4456519379019049,0.4403523343839326,0.3069217385936858,0.4040301362976942,0.39769457225768906,0.6143537216083067,0.5887935957474634,0.666701937279328,0.6809044655937657,0.6265234274830587,0.6970460351007086,0.5553771231536023,0.6782356964380852,0.5615408545835194,0.34866864373797074,0.41008787219387627,0.48350210683250877,0.48598664154923826,0.7536980225443886,0.551585786365277,0.6484242263998038,0.4211515950735713,0.6401819791708939,0.7501235476313792,0.4669441729425221,0.3206376142420192,0.13064988104091632,0.2626140974750891,0.6805049295957876,0.3197544848713848,0.13664876607676749,0.4351441704149431,0.7862741290056533,0.21271026767709103,0.4435087842866443,0.30133070946648577,0.5968874392345426,0.5973285567510114,0.4405563396512107,0.4804680724359615,0.7730932853985559,0.38790169723912443,0.8047293600263629,0.7470742831194236,0.6287913684683327,0.46462648566649223,0.23802653256533263,0.8616630236088588,0.6182886394299909,0.5000446850105462,0.41297077760157735,0.4103485797134698,0.31477757857634475,0.4499063455823057
Denmark,0.6713774955386044,0.48557782054646864,0.27306431878786425,0.37775777892357193,0.31037330942113595,0.38720541565163014,0.2638987773062742,0.14353479129826607,0.41443619512976604,0.4876442695903845,0.302634562993491,0.33497076836045014,0.23238605742558147,0.25444295047113497,0.34134499076576724,0.5250802949322954,0.43738818336641017,0.5746998687395731,0.5802584581168205,0.4497670085613245,0.5144333933413662,0.5037224825621908,0.5670896761975357,0.4833587689233478,0.4964821176656764,0.49851204974932123,0.38114412385949825,0.2845527129634607,0.6313400881107475,0.48407685103687453,0.5771671315830206,0.36741770664415907,0.4912427536173088,0.700703974330707,0.3243957557252805,0.23529959353465935,0.10533266286665183,0.43121766965114194,0.6286317134495151,0.24878700410289034,0.14258676833608488,0.3150504143268507,0.6872164996406366,0.1450151004871627,0.37040975846609747,0.2585523127505337,0.4851607882493943,0.45798457371686735,0.35602080440935857,0.30878377189305256,0.7177422070490803,0.34667881677520357,0.740073016113267,0.6254645030694166,0.5720220564029251,0.4348608033613819,0.2074895994097407,0.7567416290763772,0.5662018382845803,0.537607772922461,0.467650345620972,0.31709627788428235,0.2867803596027071,0.4267790874912657
Philippines,0.6577427416532375,0.46986180889622037,0.40793481004844273,0.2757803426792504,0.3247621264470535,0.4505080061781812,0.25580310017718083,0.13435635739558002,0.3489605085180472,0.5061899233165733,0.34875466685645096,0.36574712506739776,0.2757576202645489,0.3246828105856435,0.5162071685784245,0.5697163265673609,0.5313018176585986,0.6349660520044704,0.6095691275449406,0.5781749384613519,0.6133847269608195,0.4988440636668021,0.5436750929379891,0.22342404459153883,0.1821643694418213,0.4675575580274156,0.46553423101896935,0.4184418503983221,0.7116214144968138,0.49714457600300455,0.5604740727594252,0.35484865614338945,0.5250030951300784,0.6890846470380517,0.35771209217008676,0.27089754423035756,0.11763049087397817,0.38177368752969876,0.6348353761637975,0.25788789685532404,0.1714172281196215,0.39438488107862757,0.7732776164195343,0.20909144624026463,0.43392709267473994,0.29483711107694477,0.6015256459107078,0.5843926519057561,0.5129011296005086,0.47781292592254615,0.7531424291586084,0.3986120246179849,0.8450152605959053,0.7558506979518002,0.6526760579515877,0.5229947453623324,0.25041600063277997,0.9143649616218136,0.6511652617808434,0.458551266749498,0.45416423915138204,0.3945954642838795,0.33369923116346817,0.4582408621770893
Ireland,0.6441889886366368,0.4386444240452959,0.35990780456656507,0.28244508371314847,0.2626105578427144,0.3184086212101954,0.26267228081474553,0.17046653309080267,0.38540899609817136,0.4957687484533491,0.3087263866445145,0.3857160795554375,0.23240671691140022,0.3386316667764192,0.5214457342136618,0.4513772636068999,0.6008228627392038,0.6782721829068638,0.5616286770175358,0.5324095148903282,0.6110794229384434,0.4632094117228704,0.47751898790301583,0.4837020589257189,0.46601163734174494,0.3678372826061937,0.47205541127356393,0.3876056169993049,0.7062076489775111,0.5466064029903482,0.5813211670520968,0.37775732100866904,0.5326296440546076,0.7065214180328456,0.46285806473378105,0.28914054213203255,0.15319275724427173,0.5433184606029176,0.7523722234540247,0.32728203432589803,0.20240929886297698,0.4475169315801981,0.7348751547409142,0.21278970571207667,0.45353334012941565,0.2868888364543301,0.5760913947143697,0.350020664389716,0.3530578970878174,0.31172478609515125,0.7218842210183278,0.3436722671557079,0.7557474735972798,0.833974743866998,1.0,0.3948558166356746,0.2856241827054671,0.9617479947333207,0.6290787585626835,0.6288791447185093,0.6351779835488186,0.39383706703401944,0.25679266462226774,0.4142981527104354
Pakistan,0.6635663797096801,0.46290073305780544,0.44329634268683515,0.34820827113906844,0.4172028017819492,0.5007254371463603,0.25797390448457935,0.15908179687288518,0.3743614481588733,0.5835538639905323,0.24612188882117633,0.27872190099323635,0.2574189127123421,0.32702880500333364,0.4846120170892986,0.5116620475508465,0.48889947955593316,0.6969858557775451,0.5746546011008821,0.6863653955433262,0.7203069313493077,0.5703452012030104,0.6944915387206702,0.49994027448180683,0.5946478772984938,0.5179610418512862,0.5107835121408401,0.4377905516256291,0.6937098238706234,0.5097851897295084,0.60891658327787,0.4119179529464649,0.5186693861338743,0.6810579819938497,0.3647939811761785,0.258724553864249,0.09220506726413599,0.4351157451455281,0.6399678989552984,0.2561960052052644,0.17968674510590446,0.36709156297555423,0.7791016887727332,0.23041196056457253,0.49132539455705054,0.31262284510154226,0.5578902323321941,0.5253508314996185,0.5623439534208685,0.3063980536864776,0.7367707987640695,0.3694990859862055,0.7983273318334938,0.6984611050647496,0.6121890366566651,0.5105496015360333,0.2227361966004402,0.9076898820706153,0.5813594082640532,0.542777465990013,0.4678843725914733,0.3641602671867691,0.2770466636816735,0.4206854198191592
Colombia,0.6456464744338899,0.48069496078759844,0.3290842011516914,0.3238270248254382,0.2929711541834261,0.4801284458170632,0.24253092556878628,0.1444372797123212,0.39281619433102155,0.5315906422193707,0.3606793784600625,0.4079453908326564,0.25377508728399184,0.3625697770434025,0.43648962745272196,0.5048052375771036,0.49443335677786654,0.7061356275084735,0.6054554831731463,0.5541560320747624,0.5861622402776786,0.4295867586853464,0.5336958234146486,0.460773861999427,0.46662510465167173,0.5261235048323396,0.48733324607601564,0.3635696870813592,0.6710937443028481,0.5081628598766611,0.5819552720550619,0.3832514893352953,0.5728411997793766,0.707263642056353,0.36982812118824654,0.22521438672349925,0.10692821946242793,0.4006411731861555,0.5112930755507783,0.23774220543875405,0.15258330141308343,0.3648808111655743,0.7516292541008278,0.18820714186779222,0.4311299550604257,0.32871545450692924,0.6061301453149527,0.5562251626481615,0.5053615943540724,0.39435516189389147,0.7960777248665621,0.3761581739075396,0.8133527739827149,0.7083005761128225,0.5882043172964142,0.41355030269360893,0.18868694362949837,0.7815139827537104,0.5946466111088168,0.48237982251977785,0.5414904607182699,0.3918514529715418,0.2878094843526444,0.4000727950796102
Chile,0.6542338944394108,0.4523265673761201,0.37982444135952126,0.2594193004346503,0.23960892452958732,0.7119565411639918,0.23586016734845253,0.11786070065314441,0.3307641087266104,0.4860130760848553,0.435982621537291,0.24996270191345854,0.12821733110556566,0.2901173792144266,0.06446435936473703,0.48679578751011715,0.6779452150245957,0.6965144624339129,0.6635477301723628,0.6422818602886816,0.6917346856874164,0.11602621583613737,0.332588165745971,0.4752346720158842,0.4793357983297325,0.5155284410410541,0.5169847510195004,0.43207006447962454,0.7727012484419415,0.5018855655615336,0.6326590065916423,0.44164201729228136,0.59225668114689,0.6979551360458462,0.45490276243254424,0.28596136292464724,0.13107037049352133,0.4635012308167181,0.5756028327217731,0.26602991430308,0.17285660345058046,0.3818885055945199,0.7665409176792902,0.2108657354667398,0.4559252017448188,0.3125830061375384,0.5731068779308052,0.5696565422005887,0.4502164273776537,0.4342346913600694,0.786016761403639,0.39303217364631093,0.7775977154390389,0.6386998820901787,0.5729253110862981,0.40632163241677977,0.18866849131866312,0.831659135758731,0.5454380861547994,0.49302980993947043,0.5503102258500333,0.33566616797355314,0.28598583558155843,0.41493535572959844
Finland,0.6958359979054416,0.4341529412663086,0.32905020641158544,0.30769375782393316,0.32399277324259956,0.3735010262040107,0.21854397787187807,0.10355045637898631,0.5011568741501577,0.5443413014870842,0.28551252918138126,0.40919577850044947,0.2565601805329785,0.32213558806918974,0.4232785707928516,0.4345418190165501,0.3915562269718126,0.5856160443305688,0.6385773073817982,0.5822379953967773,0.5626914927668586,0.4834388729802891,0.5809633562496513,0.45793776964387467,0.4789834374939527,0.44842913864768497,0.44820153933122064,0.3878911407256843,0.6955265261840631,0.4751780963105852,0.5125051688163169,0.3256494638284895,0.4807760080358229,0.6839211788982046,0.34950775276301904,0.24450836535936663,0.12501242293712356,0.48566758168571894,0.6518983694601858,0.2768393280913383,0.16580043235797778,0.3450052659038056,0.7163129691801263,0.16577812838558276,0.38068164324068543,0.2634651574300732,0.5761478396813808,0.4898837405150162,0.28026376030585026,0.3553755277444298,0.7327446871396999,0.33526191270026706,0.6936054718137753,0.5803032376537713,0.5408940347838774,0.42402653879513574,0.21022496885702915,0.7332807367816423,0.5592294731836652,0.53034462040961,0.4020001470788189,0.32056243210034396,0.2720423768383454,0.3832752290352633
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4504967419499687,0.28292850916280476,0.5152510295029792,0.6835120543969827,0.39147096799937714,0.24745078768247997,0.0564715191334752,0.3553888395503381,0.573917045782489,0.23133494427971316,0.20120502951651914,0.4427376388862697,0.722413938314567,0.27428291886625417,0.4271802365770684,0.3604526638709177,0.6165550757132449,0.716145021873934,0.3427766218132936,0.14748060415365255,0.7619994190809372,0.36104241235706735,0.7182554666250708,0.6984501217643546,0.5920268237765158,0.4302532000389269,0.26442551081822074,0.8810582028237915,0.6095573796886983,0.5190351631358885,0.45197729318355756,0.3577494388207752,0.3025634388641046,0.3903774492971152
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4619798404621289,0.3476121210688963,0.49334538694781094,0.6706109465405827,0.39121686654477655,0.25058337887600385,0.08239185090281409,0.38387895061672306,0.6026330692251389,0.2527488620073762,0.1696041741104927,0.3407737304185101,0.7401916283973915,0.17812687064518967,0.4691550225304434,0.32644886085924407,0.5798504053500768,0.5384073778498041,0.36032348038915285,0.3420443779263126,0.7241564902980945,0.34092121847254664,0.7119763087741401,0.6503385557941839,0.6262680382340329,0.4242197391359476,0.2309451966388859,0.7908691342038239,0.6019517008129629,0.5015972424432074,0.4252232942292917,0.34319307502640184,0.2814624443209727,0.3948829424084558
Portugal,0.6545390230979937,0.503728200796856,0.38377864930487776,0.326326405096126,0.36345427827016374,0.43698374189936356,0.28413055404629445,0.17758073171547156,0.26923650394025295,0.5609371830210057,0.37467325291641135,0.41447746681140224,0.3015793472909367,0.2883976636661052,0.2664728375823224,0.5396142963914503,0.5323420761627029,0.5833633512423398,0.6103932976840529,0.5649855894764855,0.5705045289174555,0.4594797306147656,0.47971843159651295,0.34128496405127134,0.4580712420384746,0.48351355593268364,0.5092478292579046,0.4349524553713986,0.7153777274614702,0.5051175761142185,0.6028073737839496,0.3601094230900369,0.4619087497213204,0.6460803215357072,0.3505239715592491,0.24260622021592843,0.11284316723542724,0.4744170296449286,0.6440002841845129,0.25006083478292485,0.15623344666067912,0.3227020846246544,0.6618081838448127,0.1283304447363372,0.33161021791297995,0.20553886958950127,0.5171205946734575,0.47753449030521894,0.4012666693045743,0.31333093198906703,0.6757147377435548,0.3162408907750062,0.6935199655270381,0.6116644045875784,0.5622419179426821,0.4117505884189564,0.21035071804476996,0.7949483169834926,0.586141427691246,0.4719721876439949,0.451486381251633,0.38813309103617466,0.31060460110357,0.40776481785635615
New Zealand,0.610259416275655,0.4360477606062622,0.38860782282641393,0.3227206576508178,0.3387284433648978,0.5177964130842715,0.13608876417621768,0.07705568268734048,0.5198216257268825,0.45478786890781653,0.31530841234558377,0.35987984935244244,0.2652766221222711,0.3665610065604084,0.3331438843301764,0.4439086364435138,0.28193646535133643,0.5291335402506464,0.5448804031755841,0.4936835983498999,0.642701405471456,0.4291148757183312,0.5929409916691794,0.4937151634181959,0.42404308154937886,0.4471770785879934,0.39213717214649596,0.27149246640906777,0.6235009392518792,0.470230776801504,0.554708126175126,0.36014354640201424,0.5878655498430738,0.6984906000011558,0.3597451571586352,0.2438986354000806,0.09869472306676359,0.4056653484733066,0.6680715643689457,0.23698468601317516,0.17638567460673232,0.4186550661838586,0.766629775249723,0.16717331356281892,0.39483697252969147,0.23347332216403752,0.5286860943159348,0.442060072176496,0.47660994631669845,0.30513197634812006,0.7286188540715894,0.36452366741350106,0.7635156075280536,0.6910019870456447,0.6021626639522885,0.4501262671959021,0.21105991969166302,0.8133890393827844,0.5778860605121495,0.5526551051178865,0.4339171301734389,0.35024262999049566,0.2943195166230483,0.3956720362274982
Peru,0.6906967561096604,0.5692494868925345,0.35110457189887145,0.33044760640852144,0.3298018930682169,0.5919039126127245,0.239086679380491,0.07932074249649337,0.3124923781476271,0.5028923615219899,0.33210051049067224,0.32893791752121837,0.24901336013869946,0.42124291243456696,0.4868917117579418,0.45221556011319947,0.3944320933173343,0.4648355123373302,0.5809702054770142,0.5941958711335055,0.6640068613983918,0.4000919490883752,0.16349892608249586,0.466658521551932,0.43676819176483295,0.6173090311747087,0.5816444962596474,0.08208801805677242,0.4409909814218571,0.4230487295479365,0.5838729996431399,0.34734615113732686,0.5707232112205826,0.7891854646080221,0.4161954361034433,0.23413751838785965,0.12549462499169928,0.3839070225175598,0.6045400850941502,0.23455666518831805,0.13802514927711615,0.4366662704870295,0.756200177237902,0.18187500274620294,0.4669425598854849,0.3483592875972831,0.643575464468313,0.7113426943608091,0.5042911459789488,0.5071411310287713,0.7874522038326811,0.3929146847770205,0.8274262331170898,0.6538604105339938,0.5938362379578959,0.45389272734611047,0.20153296979327956,0.8309318407162901,0.5764046952298483,0.4440949269001664,0.5854659216870731,0.3427789608748114,0.2771583082958181,0.4243081758039895
Iraq,0.6902712044133898,0.4652084874632917,0.31134588531565327,0.4743322672423721,0.4234789947692092,0.4699322887377587,0.08402372950164669,0.29739258401731195,0.3041041150469861,0.51479248292069,0.3484531514650603,0.3337965849703055,0.22917537516889552,0.5296357502112373,0.6956201808360383,0.7042926997385004,0.43514449661011273,0.8925992878159611,0.8998435543542034,1.0,0.5147247638976847,0.4921845461533407,0.08115414433550032,0.3503023339208396,0.41943488879582014,0.49633953924516544,0.5725349355516092,0.27846707306164,0.5755091475637264,1.0,0.0,0.6067851365093669,0.9447384397207683,0.682535479087033,0.30512639617661197,0.332862458276087,0.21545294452361047,1.0,0.8677304472425845,0.42945326578886245,0.153801653349218,0.10427953155012304,0.0,1.0,0.35357981229314317,0.3026237693167966,0.5041204847991211,0.6874912189738275,0.5600662363796252,0.4504250470749638,0.8043958513911907,0.45157672456718306,0.8622074934491124,0.6508137073142701,0.5815691084952281,0.6665096388355422,0.15346500190012685,0.7839593883231947,0.6395067845393987,0.4328212557982045,0.381841657170805,0.3987007168518359,0.28595086906434375,0.355404923626022
Greece,0.8075532610773299,0.3840255874013847,0.5100214928920647,0.38018647472926187,0.42355424777912976,0.5269567883190354,0.26125434543369364,0.15874946874449816,0.5623102435026399,0.5590865238917835,0.3999010709755201,0.45489818988435027,0.2683951061115815,0.16623413054144595,0.5395451845843081,0.5388396733373947,0.4624727702006781,0.6795780131782794,0.565601516342976,0.4805859375418719,0.49511621078942386,0.3771758702323469,0.4517418086622399,0.43016065129235825,0.44956828496264384,0.39178601666275076,0.32223075832526177,0.36823182148897143,0.6767402382501877,0.4688238636883491,0.5916332057408928,0.3570597065896643,0.46852820108176524,0.6591394813286412,0.30470024599811224,0.2171286017243335,0.10798002840116164,0.4505509499611315,0.6235836493654949,0.2545062692101242,0.19340792415177635,0.4179166482157926,0.7864283162083222,0.1889647350376155,0.34148761618336554,0.3220999134089285,0.5381611173654728,0.47058518639530644,0.3769095879353717,0.09493660229906223,0.5622745196484705,0.2840366330112452,0.6682922144046708,0.6129717065736401,0.5276894539340696,0.36773268647679397,0.18994735376971683,0.7639401278661682,0.577109308454034,0.46184159678499426,0.5046351542264417,0.37223772335911526,0.30140036000524395,0.4070103447116857
